000452_JSON,train_four/rsnj_fhrd_s/137,"NodeScore(node_name='Perception (PA)', metrics=[MetricScore(name='Object Coverage', score=3.0, max_score=3.0, detail='7/7 GT objects referenced'), MetricScore(name='Visibility Assessment', score=1.7, max_score=2.0, detail='5.0/6 correct assessments'), MetricScore(name='Radar Integration', score=2.0, max_score=2.0, detail='Radar categorized'), MetricScore(name='Location Awareness', score=1.0, max_score=1.0, detail='Location described'), MetricScore(name='Constraint Compliance', score=2.0, max_score=2.0, detail='JSON Constraint Honored')])","NodeScore(node_name='Prediction (Pk)', metrics=[MetricScore(name='Risk Assessment', score=2.6, max_score=3.0, detail='6.0/7 risk levels plausible'), MetricScore(name='Motion Prediction', score=3.0, max_score=3.0, detail='7.0/7 motion predictions plausible'), MetricScore(name='Object Completeness', score=2.0, max_score=2.0, detail='7/7 tracked objects found'), MetricScore(name='Reasoning Quality', score=2.0, max_score=2.0, detail='3 causal/physics concepts found')])","NodeScore(node_name='Planning (Pl)', metrics=[MetricScore(name='Action Safety', score=4.0, max_score=4.0, detail='Action=DECELERATE, Gold=DECELERATE'), MetricScore(name='Action Appropriateness', score=3.0, max_score=3.0, detail='Severity diff: 0'), MetricScore(name='Reasoning Coherence', score=3.0, max_score=3.0, detail='Action=True, Context=True, Logic=True')])",29.299999999999997
000452_TEXT,train_four/rsnj_fhrd_s/137,"NodeScore(node_name='Perception (PA)', metrics=[MetricScore(name='Object Coverage', score=3.0, max_score=3.0, detail='7/7 GT objects referenced'), MetricScore(name='Visibility Assessment', score=1.7, max_score=2.0, detail='5.0/6 correct assessments'), MetricScore(name='Radar Integration', score=2.0, max_score=2.0, detail='Radar categorized'), MetricScore(name='Location Awareness', score=1.0, max_score=1.0, detail='Location described'), MetricScore(name='Constraint Compliance', score=2.0, max_score=2.0, detail='Text/Narrative Constraint Honored')])","NodeScore(node_name='Prediction (Pk)', metrics=[MetricScore(name='Risk Assessment', score=3.0, max_score=3.0, detail='7.0/7 risk levels plausible'), MetricScore(name='Motion Prediction', score=3.0, max_score=3.0, detail='7.0/7 motion predictions plausible'), MetricScore(name='Object Completeness', score=2.0, max_score=2.0, detail='7/7 tracked objects found'), MetricScore(name='Reasoning Quality', score=2.0, max_score=2.0, detail='4 causal/physics concepts found')])","NodeScore(node_name='Planning (Pl)', metrics=[MetricScore(name='Action Safety', score=4.0, max_score=4.0, detail='Action=DECELERATE, Gold=DECELERATE'), MetricScore(name='Action Appropriateness', score=3.0, max_score=3.0, detail='Severity diff: 0'), MetricScore(name='Reasoning Coherence', score=3.0, max_score=3.0, detail='Action=True, Context=True, Logic=True')])",29.7
000532_JSON,train_four/rsnj_fd_d/137,"NodeScore(node_name='Perception (PA)', metrics=[MetricScore(name='Object Coverage', score=3.0, max_score=3.0, detail='10/10 GT objects referenced'), MetricScore(name='Visibility Assessment', score=1.7, max_score=2.0, detail='5.0/6 correct assessments'), MetricScore(name='Radar Integration', score=2.0, max_score=2.0, detail='Radar categorized'), MetricScore(name='Location Awareness', score=1.0, max_score=1.0, detail='Location described'), MetricScore(name='Constraint Compliance', score=2.0, max_score=2.0, detail='JSON Constraint Honored')])","NodeScore(node_name='Prediction (Pk)', metrics=[MetricScore(name='Risk Assessment', score=2.7, max_score=3.0, detail='9.0/10 risk levels plausible'), MetricScore(name='Motion Prediction', score=2.7, max_score=3.0, detail='9.0/10 motion predictions plausible'), MetricScore(name='Object Completeness', score=2.0, max_score=2.0, detail='10/10 tracked objects found'), MetricScore(name='Reasoning Quality', score=2.0, max_score=2.0, detail='3 causal/physics concepts found')])","NodeScore(node_name='Planning (Pl)', metrics=[MetricScore(name='Action Safety', score=2.0, max_score=4.0, detail='Action=DECELERATE, Gold=STOP'), MetricScore(name='Action Appropriateness', score=2.0, max_score=3.0, detail='Severity diff: 1'), MetricScore(name='Reasoning Coherence', score=3.0, max_score=3.0, detail='Action=True, Context=True, Logic=True')])",26.1
000532_TEXT,train_four/rsnj_fd_d/137,"NodeScore(node_name='Perception (PA)', metrics=[MetricScore(name='Object Coverage', score=3.0, max_score=3.0, detail='10/10 GT objects referenced'), MetricScore(name='Visibility Assessment', score=1.7, max_score=2.0, detail='5.0/6 correct assessments'), MetricScore(name='Radar Integration', score=2.0, max_score=2.0, detail='Radar categorized'), MetricScore(name='Location Awareness', score=1.0, max_score=1.0, detail='Location described'), MetricScore(name='Constraint Compliance', score=2.0, max_score=2.0, detail='Text/Narrative Constraint Honored')])","NodeScore(node_name='Prediction (Pk)', metrics=[MetricScore(name='Risk Assessment', score=2.7, max_score=3.0, detail='9.0/10 risk levels plausible'), MetricScore(name='Motion Prediction', score=2.7, max_score=3.0, detail='9.0/10 motion predictions plausible'), MetricScore(name='Object Completeness', score=2.0, max_score=2.0, detail='10/10 tracked objects found'), MetricScore(name='Reasoning Quality', score=2.0, max_score=2.0, detail='4 causal/physics concepts found')])","NodeScore(node_name='Planning (Pl)', metrics=[MetricScore(name='Action Safety', score=2.0, max_score=4.0, detail='Action=DECELERATE, Gold=STOP'), MetricScore(name='Action Appropriateness', score=2.0, max_score=3.0, detail='Severity diff: 1'), MetricScore(name='Reasoning Coherence', score=3.0, max_score=3.0, detail='Action=True, Context=True, Logic=True')])",26.1
000150_JSON,train_four/unj_fhrd_s/271,"NodeScore(node_name='Perception (PA)', metrics=[MetricScore(name='Object Coverage', score=3.0, max_score=3.0, detail='12/12 GT objects referenced'), MetricScore(name='Visibility Assessment', score=2.0, max_score=2.0, detail='6.0/6 correct assessments'), MetricScore(name='Radar Integration', score=2.0, max_score=2.0, detail='Radar categorized'), MetricScore(name='Location Awareness', score=1.0, max_score=1.0, detail='Location described'), MetricScore(name='Constraint Compliance', score=2.0, max_score=2.0, detail='JSON Constraint Honored')])","NodeScore(node_name='Prediction (Pk)', metrics=[MetricScore(name='Risk Assessment', score=2.1, max_score=3.0, detail='8.5/12 risk levels plausible'), MetricScore(name='Motion Prediction', score=2.0, max_score=3.0, detail='8.0/12 motion predictions plausible'), MetricScore(name='Object Completeness', score=2.0, max_score=2.0, detail='12/12 tracked objects found'), MetricScore(name='Reasoning Quality', score=2.0, max_score=2.0, detail='3 causal/physics concepts found')])","NodeScore(node_name='Planning (Pl)', metrics=[MetricScore(name='Action Safety', score=4.0, max_score=4.0, detail='Action=EMERGENCY_BRAKE, Gold=STOP'), MetricScore(name='Action Appropriateness', score=2.0, max_score=3.0, detail='Severity diff: 1'), MetricScore(name='Reasoning Coherence', score=3.0, max_score=3.0, detail='Action=True, Context=True, Logic=True')])",27.1
000150_TEXT,train_four/unj_fhrd_s/271,"NodeScore(node_name='Perception (PA)', metrics=[MetricScore(name='Object Coverage', score=3.0, max_score=3.0, detail='12/12 GT objects referenced'), MetricScore(name='Visibility Assessment', score=2.0, max_score=2.0, detail='6.0/6 correct assessments'), MetricScore(name='Radar Integration', score=2.0, max_score=2.0, detail='Radar categorized'), MetricScore(name='Location Awareness', score=1.0, max_score=1.0, detail='Location described'), MetricScore(name='Constraint Compliance', score=2.0, max_score=2.0, detail='Text/Narrative Constraint Honored')])","NodeScore(node_name='Prediction (Pk)', metrics=[MetricScore(name='Risk Assessment', score=1.9, max_score=3.0, detail='7.5/12 risk levels plausible'), MetricScore(name='Motion Prediction', score=2.8, max_score=3.0, detail='11.0/12 motion predictions plausible'), MetricScore(name='Object Completeness', score=2.0, max_score=2.0, detail='12/12 tracked objects found'), MetricScore(name='Reasoning Quality', score=2.0, max_score=2.0, detail='3 causal/physics concepts found')])","NodeScore(node_name='Planning (Pl)', metrics=[MetricScore(name='Action Safety', score=2.0, max_score=4.0, detail='Action=DECELERATE, Gold=STOP'), MetricScore(name='Action Appropriateness', score=2.0, max_score=3.0, detail='Severity diff: 1'), MetricScore(name='Reasoning Coherence', score=3.0, max_score=3.0, detail='Action=True, Context=True, Logic=True')])",25.7
000060_JSON,train_one/ri_fhrd_s/137,"NodeScore(node_name='Perception (PA)', metrics=[MetricScore(name='Object Coverage', score=3.0, max_score=3.0, detail='0/0 GT objects referenced'), MetricScore(name='Visibility Assessment', score=2.0, max_score=2.0, detail='0.0/0 correct assessments'), MetricScore(name='Radar Integration', score=1.0, max_score=2.0, detail='Radar mentioned'), MetricScore(name='Location Awareness', score=0.0, max_score=1.0, detail='No location info'), MetricScore(name='Constraint Compliance', score=2.0, max_score=2.0, detail='JSON Constraint Honored')])","NodeScore(node_name='Prediction (Pk)', metrics=[MetricScore(name='Risk Assessment', score=3.0, max_score=3.0, detail='0.0/0 risk levels plausible'), MetricScore(name='Motion Prediction', score=3.0, max_score=3.0, detail='0.0/0 motion predictions plausible'), MetricScore(name='Object Completeness', score=0.0, max_score=2.0, detail='0/0 tracked objects found'), MetricScore(name='Reasoning Quality', score=0.0, max_score=2.0, detail='0 causal/physics concepts found')])","NodeScore(node_name='Planning (Pl)', metrics=[MetricScore(name='Action Safety', score=4.0, max_score=4.0, detail='Action=ACCELERATE, Gold=ACCELERATE'), MetricScore(name='Action Appropriateness', score=3.0, max_score=3.0, detail='Severity diff: 0'), MetricScore(name='Reasoning Coherence', score=2.0, max_score=3.0, detail='Action=True, Context=True, Logic=False')])",23.0
000060_TEXT,train_one/ri_fhrd_s/137,"NodeScore(node_name='Perception (PA)', metrics=[MetricScore(name='Object Coverage', score=3.0, max_score=3.0, detail='0/0 GT objects referenced'), MetricScore(name='Visibility Assessment', score=2.0, max_score=2.0, detail='0.0/0 correct assessments'), MetricScore(name='Radar Integration', score=1.0, max_score=2.0, detail='Radar mentioned'), MetricScore(name='Location Awareness', score=1.0, max_score=1.0, detail='Location described'), MetricScore(name='Constraint Compliance', score=2.0, max_score=2.0, detail='Text/Narrative Constraint Honored')])","NodeScore(node_name='Prediction (Pk)', metrics=[MetricScore(name='Risk Assessment', score=3.0, max_score=3.0, detail='0.0/0 risk levels plausible'), MetricScore(name='Motion Prediction', score=3.0, max_score=3.0, detail='0.0/0 motion predictions plausible'), MetricScore(name='Object Completeness', score=0.0, max_score=2.0, detail='0/0 tracked objects found'), MetricScore(name='Reasoning Quality', score=0.5, max_score=2.0, detail='0 causal/physics concepts found')])","NodeScore(node_name='Planning (Pl)', metrics=[MetricScore(name='Action Safety', score=4.0, max_score=4.0, detail='Action=DECELERATE, Gold=ACCELERATE'), MetricScore(name='Action Appropriateness', score=1.0, max_score=3.0, detail='Severity diff: 2'), MetricScore(name='Reasoning Coherence', score=2.0, max_score=3.0, detail='Action=False, Context=True, Logic=True')])",22.5
000250_JSON,train_three/unj_fd_d/410,"NodeScore(node_name='Perception (PA)', metrics=[MetricScore(name='Object Coverage', score=3.0, max_score=3.0, detail='0/0 GT objects referenced'), MetricScore(name='Visibility Assessment', score=2.0, max_score=2.0, detail='0.0/0 correct assessments'), MetricScore(name='Radar Integration', score=1.0, max_score=2.0, detail='Radar mentioned'), MetricScore(name='Location Awareness', score=0.0, max_score=1.0, detail='No location info'), MetricScore(name='Constraint Compliance', score=2.0, max_score=2.0, detail='JSON Constraint Honored')])","NodeScore(node_name='Prediction (Pk)', metrics=[MetricScore(name='Risk Assessment', score=3.0, max_score=3.0, detail='0.0/0 risk levels plausible'), MetricScore(name='Motion Prediction', score=3.0, max_score=3.0, detail='0.0/0 motion predictions plausible'), MetricScore(name='Object Completeness', score=0.0, max_score=2.0, detail='0/0 tracked objects found'), MetricScore(name='Reasoning Quality', score=0.0, max_score=2.0, detail='0 causal/physics concepts found')])","NodeScore(node_name='Planning (Pl)', metrics=[MetricScore(name='Action Safety', score=4.0, max_score=4.0, detail='Action=ACCELERATE, Gold=ACCELERATE'), MetricScore(name='Action Appropriateness', score=3.0, max_score=3.0, detail='Severity diff: 0'), MetricScore(name='Reasoning Coherence', score=2.0, max_score=3.0, detail='Action=True, Context=True, Logic=False')])",23.0
000250_TEXT,train_three/unj_fd_d/410,"NodeScore(node_name='Perception (PA)', metrics=[MetricScore(name='Object Coverage', score=3.0, max_score=3.0, detail='0/0 GT objects referenced'), MetricScore(name='Visibility Assessment', score=2.0, max_score=2.0, detail='0.0/0 correct assessments'), MetricScore(name='Radar Integration', score=1.0, max_score=2.0, detail='Radar mentioned'), MetricScore(name='Location Awareness', score=1.0, max_score=1.0, detail='Location described'), MetricScore(name='Constraint Compliance', score=2.0, max_score=2.0, detail='Text/Narrative Constraint Honored')])","NodeScore(node_name='Prediction (Pk)', metrics=[MetricScore(name='Risk Assessment', score=3.0, max_score=3.0, detail='0.0/0 risk levels plausible'), MetricScore(name='Motion Prediction', score=3.0, max_score=3.0, detail='0.0/0 motion predictions plausible'), MetricScore(name='Object Completeness', score=0.0, max_score=2.0, detail='0/0 tracked objects found'), MetricScore(name='Reasoning Quality', score=0.5, max_score=2.0, detail='0 causal/physics concepts found')])","NodeScore(node_name='Planning (Pl)', metrics=[MetricScore(name='Action Safety', score=4.0, max_score=4.0, detail='Action=ACCELERATE, Gold=ACCELERATE'), MetricScore(name='Action Appropriateness', score=3.0, max_score=3.0, detail='Severity diff: 0'), MetricScore(name='Reasoning Coherence', score=3.0, max_score=3.0, detail='Action=True, Context=True, Logic=True')])",25.5
000144_JSON,train_four/rsnj_fd_d/179,"NodeScore(node_name='Perception (PA)', metrics=[MetricScore(name='Object Coverage', score=3.0, max_score=3.0, detail='12/12 GT objects referenced'), MetricScore(name='Visibility Assessment', score=1.0, max_score=2.0, detail='3.0/6 correct assessments'), MetricScore(name='Radar Integration', score=2.0, max_score=2.0, detail='Radar categorized'), MetricScore(name='Location Awareness', score=1.0, max_score=1.0, detail='Location described'), MetricScore(name='Constraint Compliance', score=2.0, max_score=2.0, detail='JSON Constraint Honored')])","NodeScore(node_name='Prediction (Pk)', metrics=[MetricScore(name='Risk Assessment', score=2.0, max_score=3.0, detail='8.0/12 risk levels plausible'), MetricScore(name='Motion Prediction', score=2.8, max_score=3.0, detail='11.0/12 motion predictions plausible'), MetricScore(name='Object Completeness', score=2.0, max_score=2.0, detail='12/12 tracked objects found'), MetricScore(name='Reasoning Quality', score=2.0, max_score=2.0, detail='3 causal/physics concepts found')])","NodeScore(node_name='Planning (Pl)', metrics=[MetricScore(name='Action Safety', score=4.0, max_score=4.0, detail='Action=EMERGENCY_BRAKE, Gold=STOP'), MetricScore(name='Action Appropriateness', score=2.0, max_score=3.0, detail='Severity diff: 1'), MetricScore(name='Reasoning Coherence', score=3.0, max_score=3.0, detail='Action=True, Context=True, Logic=True')])",26.8
